name,link,price,cashback
"
Смартфон Xiaomi Redmi 10 2022 4/64GB Carbon Grey (22011119UY) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/eb32795c-4bb0-11ed-8103-b5588e32b604/,"
14 490 ",725
"
Смартфон Honor X7 4/128Гб Ocean Blue (CMA-LX1) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/b38c95a9-a5e7-11ed-810b-b986c20bc3f/,"
14 490 ",725
"
Смартфон Samsung Galaxy A14 4/64Гб Black (SM-A145FZKDMEA) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/b4277ee6-52d0-11ee-811b-b54e96692785/,"
14 490 ",725
"
Смартфон Samsung Galaxy A14 4/64Гб Light Green (SM-A145FLGDMEA) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/2e0c5b3e-636e-11ee-811d-b83610bdab23/,"
14 490 ",725
"
Смартфон Samsung Galaxy A14 4/64Гб Silver (SM-A145FZSDMEA) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/3287e64a-6370-11ee-811d-b83610bdab23/,"
14 490 ",725
"
Смартфон Samsung Galaxy A15 4/128Гб Yellow (SM-A155FZYDMEA) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/bd1ab39d-dadc-11ee-80e9-899d15001346/,"
14 490 ",725
"
Смартфон Samsung Galaxy A14 4/64Гб Black (SM-A145PZKDMEA) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/bddd15df-c4c7-11ed-8113-cd9dcbb477d5/,"
14 990 ",750
"
Смартфон Samsung Galaxy A14 4/64Гб Silver (SM-A145PZSDMEA) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/64552c4d-c56f-11ed-8113-cd9dcbb477d5/,"
14 990 ",750
"
Смартфон Samsung Galaxy A14 4/64Гб Black (SM-A145FZKUCAU) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/ea2062e7-140b-11ee-8117-b9090afac2f4/,"
14 990 ",750
"
Смартфон POCO M5 6/128Гб Black (22071219CG) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/b2dd5348-89ec-11ee-8120-dd7cbfe4cc23/,"
14 990 ",750
"
Смартфон POCO M5 6/128Гб Green (22071219CG) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/f9b63ddf-89ec-11ee-8120-dd7cbfe4cc23/,"
14 990 ",750
"
Смартфон Infinix Hot 40 8/256Gb Gold (X6836) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/c3f0bfae-e6bd-11ee-80ea-bfd57f4940da/,"
14 990 ",750
"
Смартфон Infinix Hot 40 8/256Gb Blue (X6836) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/99340389-e6be-11ee-80ea-bfd57f4940da/,"
14 990 ",750
"
Смартфон Infinix Hot 40 8/256Gb Black (X6836) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/cf8afe5d-e6be-11ee-80ea-bfd57f4940da/,"
14 990 ",750
"
Смартфон Infinix Note 12 2023 8/128Gb Tuscany Blue (X676C) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/7928b95e-7c5f-11ed-8109-913ae1aa1d8e/,"
15 490 ",775
"
Смартфон Huawei Nova Y70 4/128Гб Crystal Blue (51096YTQ) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/46f4a542-4264-11ee-8119-a680ca079f5d/,"
15 490 ",775
"
Смартфон Infinix Hot 30 8/128Gb Racing Black (X6831) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/8bef260c-727a-11ee-811d-b83610bdab23/,"
15 490 ",775
"
Смартфон Infinix Hot 30 8/128Gb Surfing Green (X6831) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/efbc8163-727b-11ee-811d-b83610bdab23/,"
15 490 ",775
"
Смартфон Infinix Hot 30 8/128Gb Sonic White (X6831) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/783b9e60-727c-11ee-811d-b83610bdab23/,"
15 490 ",775
"
Смартфон Blackview BV6200 PRO 6/128Гб Green ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/57b7cc78-d574-11ee-80e9-899d15001346/,"
15 490 ",775
"
Смартфон Samsung Galaxy A05s 6/128Гб Black (SM-A057FZKHMEA) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/a4454dc3-dad9-11ee-80e9-899d15001346/,"
15 490 ",775
"
Смартфон Samsung Galaxy A05s 4/128Гб Light Violet (SM-A057FLVVCAU) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/7bd5c6c8-8f8a-11ee-8120-dd7cbfe4cc23/,"
15 590 ",780
"
Смартфон Samsung Galaxy A05s 4/128Гб Silver (SM-A057FZSVSKZ) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/7e2d4cf5-b1f4-11ee-8120-dd7cbfe4cc23/,"
15 590 ",780
"
Смартфон POCO M5 4/128Гб Black (22071219CG) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/1d401b34-55d4-11ed-8106-ac952307dbc9/,"
15 990 ",800
"
Смартфон POCO M5 4/128Гб Yelow (22071219CG) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/2fcecc7f-55d4-11ed-8106-ac952307dbc9/,"
15 990 ",800
"
Смартфон POCO M5 4/128Гб Green (22071219CG) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/4910fb61-665e-11ed-8106-ac952307dbc9/,"
15 990 ",800
"
Смартфон Vivo Y35 4/128Гб Agate Black (V2205) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/3292ca66-6664-11ed-8107-df172dfa8c37/,"
15 990 ",800
"
Смартфон Vivo Y35 4/128Гб Dawn Gold (V2205) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/a923b400-9318-11ed-810a-9996b9bbec30/,"
15 990 ",800
"
Смартфон Honor X7 4/128Гб Midnight Black (CMA-LX1) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/e3351b36-a5e8-11ed-810b-b986c20bc3f/,"
15 990 ",800
"
Смартфон Xiaomi Redmi 12 4/128GB Polar Silver (23053RN02Y) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/5bcfbb3c-11b9-11ee-8117-b9090afac2f4/,"
15 990 ",800
"
Смартфон Tecno Camon 20 8/256Gb Serenity Blue (CK6n) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/cb6447f4-1e4f-11ee-8117-b9090afac2f4/,"
15 990 ",800
"
Смартфон Tecno Spark 10 Pro 8/256Gb Starry Black (KI7) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/d6d5275c-1e51-11ee-8117-b9090afac2f4/,"
15 990 ",800
"
Смартфон Tecno Spark 10 Pro 8/256Gb Pearl White (KI7) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/06711c6e-1e52-11ee-8117-b9090afac2f4/,"
15 990 ",800
"
Смартфон Tecno Camon 20 8/256Gb Predawn Black (CK6n) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/42d75a8b-1e52-11ee-8117-b9090afac2f4/,"
15 990 ",800
"
Смартфон Xiaomi Redmi 12 8/256GB Midnight Black (23053RN02Y) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/5868e71b-2211-11ee-8117-b9090afac2f4/,"
15 990 ",800
"
Смартфон Xiaomi Redmi 12 8/256GB Polar Silver (23053RN02Y) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/b2de650b-2211-11ee-8117-b9090afac2f4/,"
15 990 ",800
"
Смартфон Xiaomi Redmi 12 8/256GB Sky Blue (23053RN02Y) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/fc7fb737-2211-11ee-8117-b9090afac2f4/,"
15 990 ",800
"
Смартфон Infinix Note 30 8/256Gb Interstellar Blue (X6833B) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/c808a7fd-278d-11ee-8117-b9090afac2f4/,"
15 990 ",800
"
Смартфон Tecno Camon 20 8/256Gb Glacier Glow (CK6n) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/43b1f839-3506-11ee-8119-a680ca079f5d/,"
15 990 ",800
"
Смартфон Huawei Nova Y90 4/128Гб Emerald Green (51097CYQ) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/7e7e9bde-4266-11ee-8119-a680ca079f5d/,"
15 990 ",800
"
Смартфон Samsung Galaxy A05s 6/128Гб Light Violet (SM-A057FLVHMEA) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/0e5e14bb-dada-11ee-80e9-899d15001346/,"
15 990 ",800
"
Смартфон Samsung Galaxy A05s 6/128Гб Silver (SM-A057FZSHMEA) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/4ca88373-dadc-11ee-80e9-899d15001346/,"
15 990 ",800
"
Смартфон Samsung Galaxy A15 6/128Гб Yellow (SM-A155FZYGMEA) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/a73d7117-2282-11ef-80eb-96ac15dec332/,"
15 990 ",800
"
Смартфон Realme C55 6/128Гб Sunshower (RMX3710) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/bb0a573e-0cd8-11ee-8116-fa6f16a70c4e/,"
16 490 ",825
"
Смартфон Samsung Galaxy A14 4/128Гб Black (SM-A145FZKGMEA) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/cb80d43c-3cee-11ee-8119-a680ca079f5d/,"
16 490 ",825
"
Смартфон Samsung Galaxy A14 4/128Гб Light Green (SM-A145FLGGMEA) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/0a955f52-586a-11ee-811c-a9037b8a1468/,"
16 490 ",825
"
Смартфон Samsung Galaxy A14 4/128Гб Silver Arabic (SM-A145FZSGMEA) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/4795d35c-586a-11ee-811c-a9037b8a1468/,"
16 490 ",825
"
Смартфон Infinix Hot 40 Pro 8/256Gb Gold (X6837) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/f8cf200a-cb39-11ee-80e6-8ad50213adda/,"
16 490 ",825
"
Смартфон Infinix Hot 40 Pro 8/256Gb Black (X6837) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/a5f5b316-e6be-11ee-80ea-bfd57f4940da/,"
16 490 ",825
"
Смартфон Infinix Hot 40 Pro 8/256Gb Blue (X6837) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/1c254edc-e6bf-11ee-80ea-bfd57f4940da/,"
16 490 ",825
"
Смартфон Tecno Pova 2 4/128Gb Dazzle Black (LE7n) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/b049fed4-e894-11ec-80fd-9e7f4e0f2588/,"
16 990 ",850
"
Смартфон Xiaomi Redmi Note 12 4/128Gb Ice Blue (23021RAA2Y) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/5b2238b9-ceea-11ed-8114-fe88e1f5b304/,"
16 990 ",850
"
Смартфон Infinix Note 30 8/256Gb Obsidian Black (X6833B) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/020bd951-727d-11ee-811d-b83610bdab23/,"
16 990 ",850
"
Смартфон Samsung Galaxy A15 4/128Гб Blue (SM-A155FZBDCAU) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/c745b36e-bce5-11ee-8121-ccae40f1d1a6/,"
16 990 ",850
"
Смартфон Samsung Galaxy A15 4/128Гб Brave Black (SM-A155FZKDCAU) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/49512795-bce6-11ee-8121-ccae40f1d1a6/,"
16 990 ",850
"
Смартфон Tecno Spark 20 Pro 8/256Gb Frosty Ivory (KJ6) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/36866c14-f720-11ee-80eb-96ac15dec332/,"
17 290 ",865
"
Смартфон Xiaomi Redmi Note 12 6/128Gb Ice Blue (23021RAA2Y) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/c6f9b61c-ceed-11ed-8114-fe88e1f5b304/,"
17 490 ",875
"
Смартфон Xiaomi Redmi Note 12 6/128Gb Onyx Gray (23021RAA2Y) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/6b96e0e0-ceee-11ed-8114-fe88e1f5b304/,"
17 490 ",875
"
Смартфон Samsung Galaxy A14 4/128Гб Black (SM-A145FZKVCAU) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/b1c88542-e65a-11ed-8115-91017ce9870b/,"
17 490 ",875
"
Смартфон Samsung Galaxy A14 4/128Гб Green (SM-A145PLGGMEA) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/bc380057-f638-11ed-8116-fa6f16a70c4e/,"
17 490 ",875
"
Смартфон Huawei Nova Y90 4/128Гб Midnight Black (51097CYQ) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/a8eed664-4265-11ee-8119-a680ca079f5d/,"
17 490 ",875
"
Смартфон Xiaomi Redmi Note 12 6/128Gb Sunrise Gold (23021RAA2Y) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/81c5912b-7718-11ee-811d-b83610bdab23/,"
17 490 ",875
"
Смартфон Tecno Spark 20 Pro 12/256Gb Sunset Blush (KJ6) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/97ff180e-e81f-11ee-80ea-bfd57f4940da/,"
17 790 ",890
"
Смартфон Samsung Galaxy A14 4/128Гб Black (SM-A145PZKGMEA) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/52409239-f639-11ed-8116-fa6f16a70c4e/,"
17 890 ",895
"
Смартфон Samsung Galaxy A14 4/128Гб Silver (SM-A145PZSGMEA) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/adca044b-f639-11ed-8116-fa6f16a70c4e/,"
17 890 ",895
"
Смартфон Honor X8 6/128Гб Ocean Blue (TFY-LX1) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/eeabc7e2-a5e5-11ed-810b-b986c20bc3f/,"
17 990 ",900
"
Смартфон Honor X8 6/128Гб Midnight Black (TFY-LX1) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/54572034-a5e7-11ed-810b-b986c20bc3f/,"
17 990 ",900
"
Смартфон Xiaomi Redmi Note 12 4/128Gb Onyx Gray (23021RAA2Y) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/6b2582a8-ceed-11ed-8114-fe88e1f5b304/,"
17 990 ",900
"
Смартфон Xiaomi Redmi Note 12 4/128Gb Mint Green (23021RAA2Y) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/b4842736-e459-11ed-8115-91017ce9870b/,"
17 990 ",900
"
Смартфон Infinix Note 30i 8/256Gb Variable Gold (X6716) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/90f412b7-727c-11ee-811d-b83610bdab23/,"
17 990 ",900
"
Смартфон Vivo Y36 8/256Гб Meteor Black (V2247) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/b27299b6-8a08-11ee-8120-dd7cbfe4cc23/,"
17 990 ",900
"
Смартфон POCO M5s 8/256Гб Grey (2207117BPG) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/bcce5177-9503-11ee-8120-dd7cbfe4cc23/,"
17 990 ",900
"
Смартфон POCO M5s 8/256Гб Blue (2207117BPG) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/bb629707-9504-11ee-8120-dd7cbfe4cc23/,"
17 990 ",900
"
Смартфон Blackview BV7100 6/128Гб Orange ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/9eb23de1-d581-11ee-80e9-899d15001346/,"
17 990 ",900
"
Смартфон Infinix Hot 40 Pro 8/256Gb Green (X6837) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/d91d034d-e6bf-11ee-80ea-bfd57f4940da/,"
17 990 ",900
"
Смартфон Realme C55 6/128Гб Black (RMX3710) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/198d1396-0cd9-11ee-8116-fa6f16a70c4e/,"
18 490 ",925
"
Смартфон Infinix Note 30i 8/256Gb Obsidian Black (X6716) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/a72b3426-40d8-11ee-8119-a680ca079f5d/,"
18 490 ",925
"
Смартфон Infinix Note 30i 8/256Gb Impression Green (X6716) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/d4e47781-727b-11ee-811d-b83610bdab23/,"
18 490 ",925
"
Смартфон POCO M5s 6/128Гб Blue (2207117BPG) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/6542d097-1c95-11ee-8117-b9090afac2f4/,"
18 990 ",950
"
Смартфон Infinix Note 30 8/256Gb Sunset Gold (X6833B) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/e612472e-727e-11ee-811d-b83610bdab23/,"
18 990 ",950
"
Смартфон Samsung Galaxy A24 4/128Гб Black (SM-A245FZKUMEA) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/3e0a05ee-f564-11ed-8116-fa6f16a70c4e/,"
19 990 ",1 000
"
Смартфон Xiaomi Redmi Note 12 8/256Гб Ice Blue (23021RAA2Y) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/ede0e272-2c63-11ee-8117-b9090afac2f4/,"
19 990 ",1 000
"
Смартфон Xiaomi Redmi Note 12 8/256Гб Mint Green (23021RAA2Y) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/a5fc405d-2c65-11ee-8117-b9090afac2f4/,"
19 990 ",1 000
"
Смартфон Xiaomi Redmi Note 12 8/256Гб Onyx Gray (23021RAA2Y) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/f2bb8d6b-2c65-11ee-8117-b9090afac2f4/,"
19 990 ",1 000
"
Смартфон Samsung Galaxy A24 4/128Гб Silver (SM-A245FZSUMEA) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/066df2dc-f564-11ed-8116-fa6f16a70c4e/,"
19 990 ",1 000
"
Смартфон Xiaomi Redmi Note 12 8/256Гб Sunrise Gold (23021RAA2Y) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/c0635ea0-40d7-11ee-8119-a680ca079f5d/,"
19 990 ",1 000
"
Смартфон Realme C55 8/256Гб Green (RMX3710) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/3fe51cce-6410-11ee-811d-b83610bdab23/,"
19 990 ",1 000
"
Смартфон Samsung Galaxy A25 6/128Гб Blue Black (SM-A256EZKDSKZ) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/bda60960-fc9d-11ee-80eb-96ac15dec332/,"
20 490 ",1 025
"
Смартфон Samsung Galaxy A25 6/128Гб Light Blue (SM-A256ELBDSKZ) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/4b8c2392-227e-11ef-80eb-96ac15dec332/,"
20 490 ",1 025
"
Смартфон Samsung Galaxy A25 6/128Гб Yellow (SM-A256EZYDSKZ) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/b8a2576f-227e-11ef-80eb-96ac15dec332/,"
20 490 ",1 025
"
Смартфон Realme C55 8/256Гб Black (RMX3710) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/93ddc9fb-dd06-11ed-8115-91017ce9870b/,"
20 990 ",1 050
"
Смартфон Realme C55 8/256Гб Sunshower (RMX3710) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/fbf5cf38-dd09-11ed-8115-91017ce9870b/,"
20 990 ",1 050
"
Смартфон Xiaomi Redmi Note 12S 8/256Gb Ice Blue (23030RAC7Y) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/4813e9bf-f60e-11ed-8116-fa6f16a70c4e/,"
20 990 ",1 050
"
Смартфон Xiaomi Redmi Note 12S 8/256Gb Onyx Black (23030RAC7Y) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/716d92f3-f60e-11ed-8116-fa6f16a70c4e/,"
20 990 ",1 050
"
Смартфон Samsung Galaxy A15 8/256Гб Brave Black (SM-A155FZKICAU) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/1de13390-bce7-11ee-8121-ccae40f1d1a6/,"
20 990 ",1 050
"
Смартфон Samsung Galaxy A15 8/256Гб Blue (SM-A155FZBICAU) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/93a4aca8-cfe9-11ee-80e8-c445fce7734/,"
20 990 ",1 050
"
Смартфон Tecno Spark 20 Pro+ 8/256Gb Magic Skin Green (KJ7) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/179c7e27-d7b2-11ee-80e9-899d15001346/,"
20 990 ",1 050
"
Смартфон Tecno Camon 20 Pro 8/256Gb Serenity Blue (CK7n) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/bc31c0c7-3507-11ee-8119-a680ca079f5d/,"
21 490 ",1 075
"
Смартфон Samsung Galaxy A24 6/128Гб Black (SM-A245FZKVSKZ) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/f42eb980-6370-11ee-811d-b83610bdab23/,"
21 490 ",1 075
"
Смартфон Tecno Pova 5 Pro 5G 8/128Gb Silver Fantasy (LH8N) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/5099c6fc-8538-11ee-8120-dd7cbfe4cc23/,"
21 490 ",1 075
"
Смартфон Tecno Pova 5 Pro 5G 8/128Gb Dark Illusion (LH8N) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/df21a96f-8538-11ee-8120-dd7cbfe4cc23/,"
21 490 ",1 075
"
Смартфон Realme 10 8/128Гб Clash White (RMX3630) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/3d2bea1b-67fd-11ed-8107-df172dfa8c37/,"
21 590 ",1 080
"
Смартфон Samsung Galaxy A24 4/128Гб Green (SM-A245FLGUCAU) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/a4010872-173e-11ee-8117-b9090afac2f4/,"
21 790 ",1 090
"
Смартфон Samsung Galaxy A24 4/128Гб Black (SM-A245FZKUCAU) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/0546960c-1740-11ee-8117-b9090afac2f4/,"
21 790 ",1 090
"
Смартфон Samsung Galaxy A24 4/128Гб Red (SM-A245FDRUCAU) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/3046558e-1740-11ee-8117-b9090afac2f4/,"
21 790 ",1 090
"
Смартфон Samsung Galaxy A24 4/128Гб Green (SM-A245FLGUMEA) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/194086b3-52d1-11ee-811b-b54e96692785/,"
21 790 ",1 090
"
Смартфон Xiaomi Redmi Note 12S 8/256Gb Pearl Green (23030RAC7Y) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/1d71d271-f3f1-11ed-8116-fa6f16a70c4e/,"
21 990 ",1 100
"
Смартфон Samsung Galaxy A24 6/128Гб Black (SM-A245FZKVMEA) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/c8e35c20-f561-11ed-8116-fa6f16a70c4e/,"
21 990 ",1 100
"
Смартфон Xiaomi Redmi Note 12S 6/128Gb Ice Blue (23030RAC7Y) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/273efc51-f3ef-11ed-8116-fa6f16a70c4e/,"
21 990 ",1 100
"
Смартфон Samsung Galaxy A24 6/128Гб Dark Red (SM-A245FDRVCAU) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/c078ad98-0cdc-11ee-8116-fa6f16a70c4e/,"
22 490 ",1 125
"
Смартфон Tecno Pova 5 Pro 5G 8/256Gb Dark Illusion (LH8N) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/1e5404da-7ee2-11ee-811e-f79c3d73023b/,"
22 490 ",1 125
"
Смартфон Tecno Pova 5 Pro 5G 8/256Gb Silver Fantasy (LH8N) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/fd540739-8537-11ee-8120-dd7cbfe4cc23/,"
22 490 ",1 125
"
Смартфон Realme 10 8/128Гб Rush Black (RMX3630) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/67441fc0-67fe-11ed-8107-df172dfa8c37/,"
22 590 ",1 130
"
Смартфон Samsung Galaxy A24 6/128Гб Light Green (SM-A245FLGVMEA) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/fab502c9-f639-11ed-8116-fa6f16a70c4e/,"
22 990 ",1 150
"
Смартфон Samsung Galaxy A24 6/128Гб Black (SM-A245FZKVCAU) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/2f4235e6-0cdd-11ee-8116-fa6f16a70c4e/,"
22 990 ",1 150
"
Смартфон Xiaomi Redmi Note 12S 6/128Gb Onyx Black (23030RAC7Y) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/e0c27715-f3f0-11ed-8116-fa6f16a70c4e/,"
22 990 ",1 150
"
Смартфон Xiaomi Redmi Note 12S 6/128Gb Pearl Green (23030RAC7Y) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/dd7aa5ee-1c92-11ee-8117-b9090afac2f4/,"
22 990 ",1 150
"
Смартфон Samsung Galaxy A24 6/128Гб Green (SM-A245FLGVSKZ) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/c03625fd-2f81-11ee-8118-81160c9a3f71/,"
22 990 ",1 150
"
Смартфон Samsung Galaxy A24 6/128Гб Silver (SM-A245FZSVMEA) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/6eaba77b-f563-11ed-8116-fa6f16a70c4e/,"
22 990 ",1 150
"
Смартфон Samsung Galaxy A24 6/128Гб Dark Red (SM-A245FDRVSKZ) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/cbdc74c3-733b-11ee-811d-b83610bdab23/,"
22 990 ",1 150
"
Смартфон Samsung Galaxy A24 8/128Гб Black (SM-A245FZKWMEA) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/f134c2e6-8a05-11ee-8120-dd7cbfe4cc23/,"
22 990 ",1 150
"
Смартфон POCO M6 Pro 8/256Гб Purple (2312FPCA6G) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/cfb615ab-dc6c-11ee-80ea-bfd57f4940da/,"
22 990 ",1 150
"
Смартфон Realme 10 8/256Гб Clash White (RMX3630) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/d5157b0c-79f9-11ed-8109-913ae1aa1d8e/,"
23 590 ",1 180
"
Смартфон Realme 10 8/256Гб Rush Black (RMX3630) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/f494cbca-79f9-11ed-8109-913ae1aa1d8e/,"
23 590 ",1 180
"
Смартфон POCO M6 Pro 8/256Гб Blue (2312FPCA6G) ",https://steelsmart.shop/shop/telefoniya-i-aksessuary/smartfony/48b37427-f597-11ee-80eb-96ac15dec332/,"
23 990 ",1 200
